id,name
CYPRESS_PHYS 223 C,CYPRESS_General Physics III (4.00)
MENDOCIN_BIO 200,MENDOCIN_Concepts of Biology (3.00)
DIABLO_ENGL 190,DIABLO_Multicultural Literature by American Women (3.00)
SHASTA_HIST 17B,SHASTA_United States History (3.00)
PASADENA_CS 001,PASADENA_Introduction to Computers and Programming (3.00)
UCI_PSCI 11B,UCI_Psychology Fundamentals (4.00)
LAHC_CS 113,LAHC_Programming in Java (3.00)
MODESTO_SIGN 126,MODESTO_ASL - Intermediate Communication with the Deaf (3.00)
OXNARD_POLS R102,OXNARD_Introduction to Law and Society (3.00)
PALOVRDE_ANT 101,PALOVRDE_Cultural Anthropology (3.00)
ARC_GEOL 305,ARC_Earth Science (3.00)
MTSJC_MUS- 253,MTSJC_Music Theory III (3.00)
COPPER_ART 053,COPPER_Introduction to the Visual Arts of Non-western Cultures (3.00)
DAC_PHYS 2C,DAC_General Introductory Physics (5.00)
VVCC_RLST 115,VVCC_Religion in America (3.00)
UCD_CLA 030,UCD_Greek & Latin Elements in English Vocabulary (3.00)
SISKIYOU_GEOL 1130,SISKIYOU_Geology of California (3.00)
UCI_ENGR 7A,UCI_Introduction to Engineering I (2.00)
MESA_BLAS 175,MESA_Psycho-History of Racism and Sexism (3.00)
CHABOT_ARCH 8B,CHABOT_Fundamentals of Architectural Design II (4.00)
CANYONS_SOCI 208,CANYONS_Sociology of Death and Dying (3.00)
OCC_CIS A111,OCC_Introduction to Computer Information Systems (3.00)
MERCED_HIST -09A,MERCED_China: Introduction to East Asian Civilization (3.00)
SANTIAGO_CJ 101,SANTIAGO_Introduction to Criminal Justice (3.00)
CUESTA_ENGL 206,CUESTA_Introduction to the Novel (3.00)
NORCO_ENG 1B,NORCO_Critical Thinking and Writing (4.00)
BARSTOW_PHIL 3,BARSTOW_Logic (3.00)
GLENDALE_ETH S 121,GLENDALE_Ethnic and Racial Minorities (3.00)
PORTER_ART P124,PORTER_Figure Drawing (3.00)
SRC_THAR 21B,SRC_Costume Technology 2 (3.00)
NAPA_ENGL 121,NAPA_Advanced Composition and Literary Analysis (3.00)
CYPRESS_JAPN 203 C,CYPRESS_Intermediate Japanese III (4.00)
SANTIAGO_SPAN 202,SANTIAGO_Intermediate Spanish II (5.00)
OHLONE_BA 125,OHLONE_Introduction to Business (3.00)
LAMC_MUSIC 111,LAMC_Music Appreciation I (3.00)
MOORPARK_TTHA M29,MOORPARK_Special Makeup SFX (3.00)
SJCC_CIS 041,SJCC_Introduction to Computer Information Systems (3.00)
LATT_SPANISH 001,LATT_Elementary Spanish I (5.00)
SBVC_SPAN 104,SBVC_College Spanish IV (4.00)
SFCITY_SPAN 22A,SFCITY_Grammar Review and Composition (3.00)
UCSB_EACS 80,UCSB_Chinese Civilization (4.00)
OCC_CS A140,OCC_Introduction to C#.NET Programming (4.00)
MODESTO_ANTHR 110,MODESTO_Biological Anthropology with Laboratory (4.00)
ALAMEDA_COMM 45,ALAMEDA_Public Speaking (3.00)
AVC_MUSC 107,AVC_History of Women in Rock Music (3.00)
UCSB_HIST 56,UCSB_Introduction to Mexican History (4.00)
DESERT_ART 4,DESERT_Three-Dimensional Design (3.00)
OCC_HIST A175H,OCC_Honors History of the United States since 1876 (3.00)
MONTEREY_MATH 40,MONTEREY_Discrete Mathematics (3.00)
DIABLO_ARCLA 120,DIABLO_Introduction to Landscape Architecture and Environmental Design (3.00)
VISTA_ART 137,VISTA_Beginning Figure Drawing and Composition (3.00)
LBCC_ECON 1H,LBCC_Honors Macro Economic Analysis (3.00)
UCR_CHN 3,UCR_First-Year Chinese (4.00)
GAVILAN_HIST 2,GAVILAN_United States History Reconstruction to the Present (3.00)
MODESTO_POLSC 101,MODESTO_American Politics (3.00)
SBCC_FS 101H,SBCC_Introduction to Film Studies. Honors (4.00)
CAMINO_ENGL 78,CAMINO_Creative Writing: Screenwriting (3.00)
SBCC_SPAN 138,SBCC_Contemporary Culture-South America (4.00)
GLENDALE_PHY 101,GLENDALE_Physics for Scientists and Engineers: A (5.00)
IRVINE_MUS 4,IRVINE_Harmony II (4.00)
UCD_DES 040B,UCD_Ideologies of Design (4.00)
MEDANOS_ART 85,MEDANOS_Introduction to Animation (3.00)
VVCC_BIOL 221,VVCC_General Microbiology (5.00)
SFCITY_MUS 27B,SFCITY_Survey of Opera and Musical Theater (3.00)
CRAFTON_DANCE 103,CRAFTON_Ballet I (2.00)
OHLONE_TD 143A,OHLONE_Introduction to Tap (2.00)
UCSB_CHEM 1B,UCSB_General Chemistry (3.00)
CYPRESS_ENGL 247 C,CYPRESS_Multicultural Literature (3.00)
PASADENA_ETH 055,PASADENA_Native American Literature and Cultural Expression (3.00)
SBVC_ANTHRO 100,SBVC_Introduction to Archaeology (3.00)
CAMINO_ART 181,CAMINO_Beginning Sculpture (3.00)
LASC_MUSIC 101,LASC_Fundamentals of Music (3.00)
MONTEREY_ETNC 14,MONTEREY_Sociology of Latinos and Latinas (3.00)
MODESTO_ART 121,MODESTO_Basic Drawing 2 (3.00)
NORCO_POL 23,NORCO_Race. Ethnicity. and Politics in America (3.00)
CHABOT_ADMJ 45,CHABOT_Law & Democracy (3.00)
NAPA_ENGI 241,NAPA_Engineering Mechanics: Statics (3.00)
GMCC_ASTR 110,GMCC_Descriptive Astronomy (3.00)
SOLANO_SPAN 032,SOLANO_First Semester Spanish Part II (3.00)
IRVINE_PS 12,IRVINE_Comparative Politics (3.00)
SADDLBK_ARTH 22,SADDLBK_Survey of Asian Art (India. China. Japan and Korea) (3.00)
SBCC_HIST 102H,SBCC_History of the United States since 1865. Honors (4.00)
UCD_PHI 032,UCD_Understanding Scientific Change (4.00)
GLENDALE_CS/IS 139,GLENDALE_JAVA (3.00)
GWC_ACCT G101,GWC_Financial Accounting (4.00)
MONTEREY_SOCI 2,MONTEREY_Contemporary Social Problems (3.00)
OXNARD_ENGR R135,OXNARD_Dynamics (3.00)
SISKIYOU_PHYS 2110,SISKIYOU_Calculus-Based Physics for Scientists and Engineers: B (4.00)
CRAFTON_MUSIC 120H,CRAFTON_Appreciation of Musical Literature - Honors (3.00)
FOLSOM_PHIL 320,FOLSOM_Logic and Critical Reasoning (3.00)
UCLA_KOREA 40,UCLA_Korean Wave: Globalization of South Korean Popular Culture (5.00)
CABRILLO_ART 4,CABRILLO_Beginning Design: Design and Color (3.00)
LAVC_MUSIC 206,LAVC_Commercial Harmony II (3.00)
LAMC_MUSIC 216-2,LAMC_MUSIC THEORY II (3.00)
SWSTRN_FTMA 113,SWSTRN_Television Studio Production (3.00)
CRAFTON_COMMST 100,CRAFTON_Elements of Public Speaking (3.00)
UCD_PHY 007B,UCD_General Physics (4.00)
MATEO_ART 204,MATEO_Drawing I (3.00)
UCM_ENG 021,UCM_Jane Austen and Popular Culture (4.00)
TAHOE_ART 221B,TAHOE_Advanced Relief Printmaking (4.00)
BARSTOW_COMM 6,BARSTOW_Intercultural Communication (3.00)
LATT_CHEM 101,LATT_General Chemistry I (5.00)
MISSION_HIS 017B,MISSION_History of the United States Since 1877 (3.00)
CLOVIS_CHIN 2,CLOVIS_High-Beginning Chinese (4.00)
SIERRA_SPAN 1,SIERRA_Elementary Spanish - Level I (5.00)
FULLRTON_THEA 155 F,FULLRTON_Beginning Summer Theatre Workshop (3.00)
SANTIAGO_SPAN 110,SANTIAGO_Spanish for Spanish Speakers I (5.00)
VISTA_HIST 2A,VISTA_History of Europe to 1500 (3.00)
SRC_GD 20,SRC_Introduction to Typography and Letterforms (3.00)
SCC_GREEK 401,SCC_Elementary Modern Standard Greek (4.00)
MERRITT_AFRAM 45,MERRITT_Religion and the African-American Church in America (3.00)
BAKERFLD_ART B35,BAKERFLD_Survey of Western Art I (3.00)
SDCC_SPAN 102,SDCC_Second Course in Spanish (5.00)
WVC_BIOL 048,WVC_Human Physiology (5.00)
OXNARD_ACCT R102,OXNARD_Managerial Accounting (3.00)
MERCED_PSYC -01B,MERCED_Introduction to Psychological Research Methods (3.00)
CERRITOS_ART 213,CERRITOS_Intermediate Life Drawing (3.00)
PASADENA_CHEM 001B,PASADENA_General Chemistry and Chemical Analysis II (5.00)
LBCC_ENGL 48H,LBCC_Honors Modern and Contemporary Literature (3.00)
SWSTRN_TA 137,SWSTRN_Improvisation: Intermediate-Advanced (3.00)
MERCED_ART -20B,MERCED_Intermediate Printmaking (3.00)
UCSC_MUSC 8B,UCSC_Advanced Balinese Gamelan (2.00)
IRVINE_ARTH 1,IRVINE_History of Photography (3.00)
YUBA_ENGL 36,YUBA_American Ethnic Voices (3.00)
MOORPARK_ART M92,MOORPARK_Advanced Printmaking I (3.00)
MTSJC_THA- 123,MTSJC_Introduction to Scene Design (3.00)
LAEC_ARTHIST 171,LAEC_Introduction to Global Contemporary Art (3.00)
MIRACSTA_JAPN 202,MIRACSTA_Intermediate Japanese (Fourth Semester) (4.00)
SMCC_MUSIC 37,SMCC_Music in American Culture (3.00)
MTSAC_ARTD 27,MTSAC_Painting: Watercolor (3.00)
MARIN_BIOL 109,MARIN_Heredity and Evolution (3.00)
CUYAMACA_ETHN 238,CUYAMACA_BLACK LITERATURE (3.00)
UCR_ETST 2,UCR_Intro to Chicano Studies in Comparative Perspective (4.00)
SRC_ENGL 4C,SRC_Advanced Creative Writing (3.00)
SFCITY_HIST 12B,SFCITY_United States Women's History: 1890-Present (3.00)
LBCC_TART 14,LBCC_Beginning Acting -Deploy the Arts (3.00)
RCC_EAR 43,RCC_Children with Challenging Behaviors (3.00)
SMCC_PHILOS 5,SMCC_Contemporary Moral Conflicts (3.00)
TAHOE_SPA 220B,TAHOE_Intermediate Spanish for Heritage Speakers and Two-Way Immersion II (6.00)
RCC_ART 21,RCC_Intermediate Sculpture (3.00)
EVERGRN_SOC 011,EVERGRN_Social Problems (3.00)
LBCC_ASTR 1,LBCC_Elementary Astronomy (3.00)
LACC_ART 250,LACC_Introduction To Digital Art (3.00)
LAEC_ENGLISH 205,LAEC_English Literature I (3.00)
OCC_CS A170,OCC_Java Programming 1 (4.00)
OHLONE_COMM 111,OHLONE_Introduction to Public Speaking (3.00)
CAMINO_ESTU 5,CAMINO_Chicano Culture (3.00)
CAMINO_ENGL 90,CAMINO_Comics as Literature (3.00)
CRC_ANSC 305,CRC_Equine Health (3.00)
LANEY_ASAME 35,LANEY_Women of Color (3.00)
LBCC_ETEC 60,LBCC_Material Science for Engineering Tech (3.00)
RCC_DAN D37,RCC_Modern Dance. Beginning (1.00)
UCI_POL SCI 71A,UCI_Introduction to Law (4.00)
LANEY_PHIL 10,LANEY_Logic (3.00)
MARIN_ART 197,MARIN_Photographic History and Aesthetics (3.00)
RCC_SPA 2,RCC_Spanish 2 (5.00)
WCC_ENGL 30B,WCC_Introduction to American Literature. II (3.00)
SFCITY_DANC 119D,SFCITY_Advanced Intermediate Ballet (2.00)
RSC_ART 154,RSC_Ceramics Summer Workshop (3.00)
MOORPARK_ANTH M05,MOORPARK_Archaeological Field Methods (3.00)
MIRACSTA_BIO 202,MIRACSTA_Foundations of Biology: Evolution. Biodiversity and Organismal Biology (4.00)
SMCC_ART 60B,SMCC_Introduction to Digital Printing (3.00)
MIRACSTA_DNCE 178,MIRACSTA_Modern Dance II (1.50 - 4.50)
UCD_ART 001,UCD_Introduction to Studio Art Practice (4.00)
MISSION_ART 047B,MISSION_Watercolor (3.00)
MEDANOS_ENGL 130,MEDANOS_Mystery and Detective Literature (3.00)
REDWOODS_PSYCH 20,REDWOODS_Biological Psychology (3.00)
PASADENA_ART 026,PASADENA_Sculpture (3.00)
CYPRESS_MAD 126 C,CYPRESS_Crime Film Genre (3.00)
LACC_ANATOMY 001,LACC_Introduction to Human Anatomy (4.00)
NAPA_DART 140,NAPA_Drawing and Typography (3.00)
UCB_NATAMST 20A,UCB_Introduction to Native American Studies (4.00)
SFCITY_ENGL 48K,SFCITY_The Bible as Literature (3.00)
IMPERIAL_ANTH 106,IMPERIAL_Indians of North America (3.00)
MODESTO_ART 164,MODESTO_History of Art 1: Prehistoric to Gothic (3.00)
CHABOT_ENGL 25,CHABOT_Asian American Literature (3.00)
SOLANO_CIS 021,SOLANO_Discrete Structures for Computer Science (3.00)
CHAFFEY_PHIL 76,CHAFFEY_Critical Thinking (3.00)
VISTA_MM/DI 20A,VISTA_Introduction to Digital Photography (2.00)
SFCITY_OCAN 1,SFCITY_Oceanography (3.00)
FULLRTON_THEA 244 F,FULLRTON_Intermediate Theatre Lighting (3.00)
FOLSOM_ADMJ 300,FOLSOM_Introduction to Administration of Justice (3.00)
SFCITY_ART 130A,SFCITY_Basic Drawing (3.00)
MARIN_PSY 110,MARIN_Introduction to Psychology (3.00)
VISTA_ENGL 17A,VISTA_Shakespeare (3.00)
FOOTHILL_DANC 4C,FOOTHILL_Advanced Ballroom & Social Dance (1.00)
CUESTA_DRA 242,CUESTA_Theatrical Design Practicum (3.00)
RSC_DM 113,RSC_Introduction to Digital Media Design Principles (3.00)
UCR_BIOL 5LA,UCR_Intro to Cell and Molecular Biology Lab (1.00)
COASTLIN_GEOL C105L,COASTLIN_Geology Lab (1.00)
CAMINO_DANC 130A,CAMINO_Beginning Modern Dance A (2.00)
RCC_CSC 17B,RCC_C++ Programming: Advanced Objects (3.00)
CITRUS_MUSC 120,CITRUS_Studio Laboratory Band I (4.00)
LAEC_PHOTO 121,LAEC_History and Appreciation of Photography (3.00)
LAEC_MUSIC 118,LAEC_Film Music Appreciation (3.00)
DAC_HIST 19B,DAC_History of Asian Civilization: China and Japan (19th - 21st Centuries) (4.00)
MEDANOS_ENGL 128,MEDANOS_Introduction to Asian American Literature (3.00)
SFCITY_AMSL 1A,SFCITY_Elementary American Sign Language (3.00)
MATEO_DANC 116.2,MATEO_Waltz II (0.50 - 1.00)
MARIN_PHYS 110,MARIN_Introductory Physics (3.00)
SKYLINE_GEOL 210,SKYLINE_General Geology (4.00)
SADDLBK_HORT 20,SADDLBK_Introduction to Horticultural Science (4.00)
SFCITY_ARCH 22A,SFCITY_Delineation and Rendering (3.00)
VISTA_ART 52,VISTA_Intermediate Painting (3.00)
SBVC_ANTHRO 125,SBVC_Language and Culture (3.00)
SJCC_SPAN 001A,SJCC_Elementary Spanish 1 (5.00)
SKYLINE_CHEM 192,SKYLINE_Introductory Chemistry (4.00)
SCC_ENGR 400,SCC_Introduction to Electrical Circuits and Devices (3.00)
MIRACSTA_FILM 111,MIRACSTA_Film History I: 1880-1945 (3.00)
SADDLBK_BIO 3AH,SADDLBK_Honors General Biology I (5.00)
TAHOE_ART 241A,TAHOE_Portfolio Development:Painting I (4.00)
SKYLINE_DANC 140.4,SKYLINE_Ballet IV (0.50 - 1.00)
LAMC_THEATER 450,LAMC_Beginning Stage Make-up (3.00)
SBCC_PE 156,SBCC_Beginning Social Ballroom Dance (1.50)
SBCC_FP 274,SBCC_Production II: Webseries Production (3.00)
UCB_COG SCI N1,UCB_Introduction to Cognitive Science (3.00)
SMCC_REL ST 52,SMCC_Literature of the Bible: New Testament (3.00)
UCSB_RG ST 62,UCSB_Dark Goddesses and Black Madonnas (4.00)
CITRUS_BUS 130,CITRUS_Introduction to Business (3.00)
GWC_MUS G117,GWC_Theory and Musicianship 2 (4.00)
GAVILAN_DM 60,GAVILAN_Introduction to Animation (3.00)
LANEY_MATH 16A,LANEY_Calculus for Business and Life/Social Sciences (3.00)
NAPA_SOCI 190,NAPA_Introduction to Social Research (3.00)
RIOHONDO_HIST 101,RIOHONDO_History of World Civilization to the 17th Century (3.00)
LAEC_CHICANO 020,LAEC_The Mexican-American in California (3.00)
MATEO_PALN 110,MATEO_General Paleontology (3.00)
UCSC_EART 10L,UCSC_Geologic Principles Laboratory (1.00)
LAHC_ART 206,LAHC_Life Drawing III (3.00)
MIRAMAR_PSYC 255,MIRAMAR_Introduction to Psychological Research (3.00) Currently there is no approved equivalency with Stats 20
LAPC_ENGLISH 215,LAPC_Shakespeare I (3.00)
LBCC_PHIL 9,LBCC_Introduction to Existentialism (3.00)
CUESTA_PHYS 208A,CUESTA_Principles of Physics 1 (5.00)
FEATHER_BIOL 102,FEATHER_Cell and Molecular Biology (4.00)
CRC_ART 396,CRC_Wheel Thrown Ceramics. Advanced (3.00)
SJDELTA_AH SC 11C,SJDELTA_Intermediate Livestock Evaluation (2.00)
UCD_SPA 023,UCD_Spanish Composition I (4.00)
LANEY_ARCH 107,LANEY_Architectural History and Theory (3.00)
SBVC_ASL 111,SBVC_American Sign Language III (4.00)
HARTNELL_MAT 3B,HARTNELL_Analytic Geometry and Calculus II (4.00)
UCLA_KOREA 40W,UCLA_Korean Wave: Globalization of South Korean Popular Culture (5.00)
SOLANO_BIO 020,SOLANO_Infectious Disease. Plague and Public Health (3.00)
CRAFTON_RELIG 176,CRAFTON_Jesus and His Interpreters (3.00)
POSITAS_MATH 5,POSITAS_Ordinary Differential Equations (3.50)
DAC_ELIT 48BH,DAC_Major American Writers (The Advent of Realism. 1865-
UCD_COM 024,UCD_Animals in Literature (4.00)
COPPER_MATH 002B,COPPER_Linear Algebra (4.00)
OCC_CS A231,OCC_Python Programming II (4.00)
GMCC_THTR 208,GMCC_Techniques of Directing II (3.00)
UCR_CHEM 2A,UCR_General Chemistry for Chemistry Majors (4.00)
LAEC_CHINESE 001,LAEC_Elementary Chinese I (5.00)
VISTA_MM/AN 41B,VISTA_Video Game Development (3.00)
CHAFFEY_BIOL 22,CHAFFEY_Human Physiology (4.00)
SEQUOIAS_DRFT 114,SEQUOIAS_Introduction to CAD (4.00)
MARIN_ARCH 102,MARIN_History of Architecture III (3.00)
AVC_ENGL 236,AVC_Shakespeare: Comedies. Romances and Sonnets (3.00)
MTSJC_HIST- 108,MTSJC_The History of East Asia since 1600 (3.00)
SEQUOIAS_ENGR 001,SEQUOIAS_Engineering Graphics (4.00)
BUTTE_PSC 10,BUTTE_Introduction to Environmental Science (4.00)
SJCC_DMA 005,SJCC_Motion Graphics I (3.00)
SDCC_ARTF 165A,SDCC_Composition in Painting I (3.00)
CERRITOS_SOC 215,CERRITOS_Sociology of Cultural Diversity: Challenge and Change (3.00)
CHABOT_ENGR 47,CHABOT_Engineering Dynamics (3.00)
FEATHER_FRN 101,FEATHER_Beginning French I (4.00)
UCLA_PHYSICS 1A,UCLA_Physics for Scientists and Engineers: Mechanics (5.00)
SKYLINE_BIOL 170,SKYLINE_Principles of Applied Bioscience (3.00)
MERCED_MUSA -25B,MERCED_Guitar II (3.00)
OXNARD_HIST R140H,OXNARD_Honors: History of the United States II (3.00)
CABRILLO_BBS 32,CABRILLO_Issues of Linguistic and Cultural Diversity in Education. History and Politics (3.00)
MATEO_ART 102,MATEO_Art and Architecture of Renaissance and Baroque (c. 1300- 1700) (3.00)
UCB_CHINESE 10B,UCB_Intermediate Chinese (5.00)
IRVINE_FR 3,IRVINE_Intermediate French (5.00)
SCC_TAFILM 309,SCC_From Stage to Screen. Production Design and Art Direction (3.00)
GMCC_PHIL 130,GMCC_Logic (3.00)
VENTURA_ART V52B,VENTURA_Ceramic Design II (3.00)
UCR_DNCE 67B,UCR_Intermediate Modern Dance Technique (2.00)
LASSEN_GEOG 1,LASSEN_Physical Geography (3.00)
CERRITOS_FREN 102,CERRITOS_Elementary French (5.00)
SRC_MUSC 9,SRC_Jazz Appreciation (3.00)
VISTA_MATH 16A,VISTA_Calculus for Business and the Life and Social Sciences (3.00)
OHLONE_ENGL 119,OHLONE_The Gothic Novel (3.00)
SCC_ENGLT 311,SCC_English Literature II (3.00)
WCC_PHIL 2,WCC_Ethics (3.00)
CANYONS_MUSIC 108,CANYONS_World Music (3.00)
MIRACSTA_NUTR 100,MIRACSTA_Nutrition Today (3.00)
SFCITY_ART 123W,SFCITY_19th Century Painting at the Legion (3.00)
MENDOCIN_EAS 211,MENDOCIN_Weather and Climate (3.00)
SRC_ART 31C,SRC_Advanced Ceramics 1 (3.00)
SOLANO_DANC 015A,SOLANO_Beginning Contemporary Modern Dance (1.00)
SISKIYOU_PHIL 1011,SISKIYOU_Modern and Contemporary Philosophy (3.00)
SJCC_THEAT 2,SJCC_Beginning Acting (3.00)
SMCC_HEBREW 1,SMCC_Elementary Hebrew I (5.00)
CERRO_FREN C110,CERRO_Elementary French II (5.00)
FRESNO_CLS 22,FRESNO_Art of the Ancient Americas (3.00)
FOLSOM_ART 305,FOLSOM_Figure Drawing II (3.00)
UCSB_HIST 80,UCSB_Chinese Civilization (4.00)
CAMINO_DANC 165,CAMINO_African Dance (1.00)
GLENDALE_ART 150,GLENDALE_Drawing Foundations (3.00)
CANYONS_PHOTO 157,CANYONS_Digital Imaging (3.00)
FRESNO_MUS 21,FRESNO_Beginning Piano: Level II (2.00)
CHAFFEY_COMSTD 74,CHAFFEY_Intercultural Communication (3.00)
SJDELTA_GEOG 10,SJDELTA_World Regional Geography (3.00)
MTSJC_ANTH- 115,MTSJC_Introduction to Archaeology (3.00)
CITRUS_MUSP 126,CITRUS_Treble Chorus II (3.00)
SJCC_ETH 033,SJCC_Chicana Feminism (3.00)
LACC_AFRO AM 007,LACC_African Americans and the Political System (3.00)
OCC_HIST A151,OCC_History of the Middle East to 1500 (3.00)
MOORPARK_SPAN M210,MOORPARK_Intermediate Spanish II (5.00)
DAC_ARTS 19M,DAC_Ceramics Low Fire (4.00)
LACC_ART 209,LACC_Perspective Drawing I (3.00)
FRESNO_ANTHRO 4,FRESNO_Introduction to Archaeology (3.00)
CABRILLO_GEOL 10,CABRILLO_Physical Geology (4.00)
SBVC_ARCH 145H,SBVC_History of Architecture: Early Design through Gothic - Honors (3.00)
MTSJC_PSYC- 101,MTSJC_Introduction to Psychology (3.00)
MARIN_PHYS 108AC,MARIN_General Physics I (Calculus Supplement) (1.00)
FOLSOM_HUM 310,FOLSOM_Modern Humanities (3.00)
TAHOE_ENG 218,TAHOE_Literature into Film (4.00)
MCC_SOC 1A,MCC_Introduction to Sociology (3.00)
UCD_STA 035C,UCD_Statistical Data Science III (4.00)
COLUMBIA_BIOL 10,COLUMBIA_Human Anatomy (4.00)
RSC_ENGR 205,RSC_Engineering Programming and Problem-Solving (3.00)
LAEC_CHICANO 046,LAEC_Mexican-American Folklore (3.00)
YUBA_CHEM 18B,YUBA_Organic Chemistry for Health and Life Sciences (4.00)
MIRAMAR_BUSE 120,MIRAMAR_Principles of Money Management (3.00)
UCI_ANTHRO 2B,UCI_Introduction to Biological Anthropology (4.00)
LAPC_MUSIC 165,LAPC_Introduction to Recording Arts (3.00)
MERCED_PHIL -15,MERCED_Comparative Religions (3.00)
NORCO_ENG 48,NORCO_Short Story and Novel from the Twentieth Century to the Present (3.00)
GMCC_HIST 118,GMCC_United States History: Chicano/Chicana Perspectives I (3.00)
MVC_ART 22,MVC_Basic Design (3.00)
LAEC_TECTHTR 323,LAEC_Stage Management (3.00)
DIABLO_RUSS 220,DIABLO_Third Term Russian (5.00)
UCD_HEB 002,UCD_Elementary Hebrew (5.00)
UCM_BIO 002L,UCM_Introduction to Molecular Biology Lab (1.00)
SCC_PHIL 330,SCC_History of Classical Philosophy (3.00)
MONTEREY_ANTH 8,MONTEREY_Primate Behavioral Ecology (3.00)
HARTNELL_HIS 4A,HARTNELL_Western Civilization A (3.00)
CAMINO_HIST 143,CAMINO_Twentieth Century World History (3.00)
SJDELTA_HIST 2A,SJDELTA_World History to 1600 (3.00)
UCLA_PUB AFF 50,UCLA_Foundations and Debates in Public Thought (5.00)
SHASTA_CHEM 11,SHASTA_Chemistry Lab for the Liberal Arts (1.00)
KRC_ASL 5,KRC_Deaf Culture (3.00)
MESA_MATH 104,MESA_Trigonometry (3.00)
CABRILLO_MATH 5C,CABRILLO_Analytic Geometry and Calculus III (5.00)
SMCC_ANTHRO 2,SMCC_Cultural Anthropology (3.00)
NORCO_ENE 38,NORCO_Introduction to Programming Concepts and Methodologies for Engineers (3.00)
UCLA_CHEM 30A,UCLA_Organic Chemistry I: Structure and Reactivity (4.00)
DIABLO_CHEM 120,DIABLO_General College Chemistry I (5.00)
UCR_HIST 75,UCR_Intro to Latin America (4.00)
LAEC_PHYSICS 011,LAEC_Introductory Physics (4.00)
NAPA_PHYS 110,NAPA_Descriptive Physics (3.00)
SADDLBK_MS 20,SADDLBK_Introduction to Oceanography (4.00)
SIERRA_ENGL 46B,SIERRA_English Literature (3.00)
GMCC_BUS 120,GMCC_Financial Accounting (4.00)
MIRACSTA_SPAN 202,MIRACSTA_Intermediate Spanish (Fourth Semester) (4.00)
CHAFFEY_DANCE 50A,CHAFFEY_Jazz Dance IIA (1.00)
UCD_ART 009,UCD_Beginning Photography (5.00)
LAVC_PHYSICS 006,LAVC_General Physics I (4.00)
MESA_CHIC 230,MESA_Chicano Art (3.00)
MIRACSTA_HIST 104H,MIRACSTA_Modern European History and Culture (Honors)) (3.00)
DAC_ARTS 18C,DAC_Ceramics (Intermediate Wheel Throwing) (4.00)
MARIN_ENGG 235,MARIN_Engineering Mechanics - Statics (3.00)
UCM_HIST 017,UCM_Twentieth-Century America (4.00)
WHC_SOC 001,WHC_Introduction to Sociology (3.00)
UCLA_RELIGN M60B,UCLA_Introduction to Chinese Religions (5.00)
DAC_ECON 2,DAC_Principles of Microeconomics (4.00) Regular and honors courses may be combined to complete this series
UCSB_FEMST 20,UCSB_Gender and Power: Introduction to Feminist Studies (4.00)
MTSAC_AHIS 4H,MTSAC_History of Western Art: Prehistoric Through Gothic - Honors (3.00)
MEDANOS_ENGL 220,MEDANOS_Critical Thinking (3.00)
UCSD_VIS 2,UCSD_Introduction to Art-Making: Motion and Time Based Art (4.00)
LANEY_PHIL 2,LANEY_Social and Political Philosophy (3.00)
MIRAMAR_MATH 141,MIRAMAR_Precalculus (5.00)
LANEY_AFRAM 26,LANEY_African American Culture: Black Music. Art. and Literature (3.00)
POSITAS_MATH 1,POSITAS_Calculus I (5.00)
CHABOT_POSC 30,CHABOT_International Relations (3.00)
CANADA_ENGL 164,CANADA_Creative Non-Fiction (3.00)
UCI_GDIM 55,UCI_Storytelling for Interactive Media (4.00)
CANYONS_PSYCH 230,CANYONS_Human Sexuality (3.00)
CANADA_ENGR 215,CANADA_Computational Methods for Engineers and Scientists (3.00)
LAHC_MATH 240,LAHC_Trigonometry (3.00)
LACC_BIOLOGY 007,LACC_General Biology II (5.00)
UCLA_SEASIAN 50,UCLA_Southeast Asian Societies and Cultures (5.00)
DESERT_ARTH 33,DESERT_History of Photography (3.00)
GAVILAN_MUS 1B,GAVILAN_Music History and Literature (3.00)
DAC_1914),DAC_HONORS (4.00)
MTSJC_ETHS- 260,MTSJC_Introduction to African American Literature (3.00)
POSITAS_ENGR 35,POSITAS_Statics (3.00)
LACC_GEOLOGY 001,LACC_Physical Geology (3.00)
UCSB_GER 8A,UCSB_Beginning German Conversation (2.00)
SFCITY_ART 146C,SFCITY_Advanced Chinese Brush Painting (3.00)
SWSTRN_HIST 112,SWSTRN_Asian-American History I (3.00)
SFCITY_IDST 47,SFCITY_Trauma and the Arts: An Interdisciplinary Approach (3.00)
GWC_THEA G207,GWC_Acting 4 (3.00)
CHABOT_SOCI 5,CHABOT_Introduction to Social Research Methods (3.00)
CERRO_MATH C151,CERRO_Analytic Geometry & Calculus I (4.00)
ALAMEDA_POSCI 38,ALAMEDA_Politics of Ethnicity. Gender. and Sexuality (3.00)
MARIN_MATH 123,MARIN_Analytic Geometry and Calculus I (5.00)
DIABLO_FTVE 161,DIABLO_Intermediate Film Production (3.00)
VENTURA_GEOG V01,VENTURA_Elements of Physical Geography (3.00)
LAVC_ART 702,LAVC_Sculpture II (3.00)
SWSTRN_PHYS 274,SWSTRN_Principles of Physics III (3.00)
VISTA_MM/VI 16,VISTA_Social Media Storytelling (3.00)
CANYONS_DANCE 134,CANYONS_Ballroom and Social Dance (1.00)
GLENDALE_MCOMM 101,GLENDALE_Introduction to Mass Communication (3.00)
